Essay ID,essay_set,essay,Content,Prompt Adherence,Language,Narrativity
15621,6,"In the excerpt ""The Mooring Mast"" written by @ORGANIZATION2, the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. In paragraph @NUM1 under ""The Fate of the Mast"", the first line says ""The greatest obstacle to the successful use of the mooring mast was nature itself. Strong winds due to violent air currents would make it impossible to dock a dirigible on the Empire State Building. The wind would blow the dirigible off the mast into New York City. In paragraph @NUM2 under ""The Fate of the Mast"", a line states ""The other practical reason why dirigibles could not moor at the Empire State building was an existing law against airships flying too low over urban areas."" This law made it illegal for dirigibles and other aircraft to even fly in such and urban area like New York. One final obstacle is safety precautions. In paragraph @NUM3 a line states, ""Most dirigibles from outside of the United States used hydrogen rather than helium."" If a dirigible were to crash and it had this highly flammable gas it would create a massive disaster. Violent winds, laws, and safety precautions are all against the docking of dirigibles at the mooring mast.",3,3,3,2
15624,6,"In the excerpt from ""The Mooring Mast"" the builders faced the obstacles of safety, nature, and law in attempting to dock dirigibles atop the empire state building. First, it would not be safe. In the excerpt it stated, ""Most dirigibles from outside of the United States used hydrogen, rather than helium, and hydrogen is highly flammable."" In a densely populated area such as New York, they couldn't risk having a dirigible burst into the flames and cause massive chaos. Second, nature would not agree. In the excerpt it stated, ""The winds on top of the building were constantly shifting due to violent air currents. Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast."" Because of the winds in New York, the dirigible would not be secured well, and many dirigibles would be destroyed instead of held in place. Lastly, there was the reason of the law. It the excerpt it explained that, ""The other practical reason why dirigibles could not moor at the Empire State Building was an existing law against airships flying too low over urban areas."" This was the most important reason of all. They could've taken risks on the other theories, but on this one they had no choice. They wouldn't be able to fight the law to allow dirigibles to fly that low. To conclude, the obstacles faced by the builders of safety, nature, and law could not be overcome to get the mast up and working.",3,4,4,4
15625,6,"The builders of the Empire State Building faced many challenges with docking airships one of the most obveouse reasons was the danger of docking at such high altitudes. If an accident accured like a fire, the entire area would be in danger. The modifications made to the building itself were big enough, without needing any more additional work done. The most import reason would be manoverability. The strong winds made it difficult and almost impossable to control the blimp, never less dock it. The @ORGANIZATION2 law even banned aircraft of any type flying so low.",2,2,1,1
15626,6,"The builders of the Empire State Building where faced with some obstacles in order to allow dirigibles to dock there. Saftey was the main focus because New York is a densly populated area and many dirigibles where filled with highly flameable hydrogen.One problem was that the builders relized the dirigible would be hanging by a single cable teather wich would add stress to the frame so they would need to adjust the building and strengthen the the frame. This costed over sixty thousand dollars to adjust. After that was taken care of the builders still had other problems.Another problem the builders faced was that since the building was in a highly populated area many pedestrians walk, below where the dirigibles would be docked. The winds at the top would cause the dirigible to blow around and lead weights could not be used because of the dangers of them falling",2,2,2,2
15627,6,"In the excerpt ""The Mooring Mast"", by @ORGANIZATION1, the builders of the empire state building faced obstacles in attempting to allow Dirigibles to dock there. One obstacle was when al Smith realized that he was close to Not winning the world's tallest building. It talks about it in paragraph @NUM1. Then he annonced that the building would reach 1,250 feet. That's an obstacle because without the building he cant make the dirigible, and he always wanted compitition so his building had to be the winning one and he had to build the dirigible.",0,0,1,1
15628,6,"The builders of the Empire State building faced Problems to allow dirigibles to dock there. Some Problems were that most dirigibles from other countries are filled with hydrogen which is highly flammable, also The winds at the top of the building were constantly Shifting due to violent air currents and could cause the dirigible to wrap around the building. Another @CAPS1 the builders faced was a existing law against airships flying to low in urban areas, this law would make it illegal for the dirigible to even come near the building. They also had to spend @MONEY1 to upgrade the framework so it does not put to much strain on the top of the building.",1,1,1,1
15629,6,"In The Mooring Mast by Marcia Amidon Lüsted, the architect and builders have to overcome very big obstacles while trying to make this plan of docking dirigibles work. ""The architects could not simply drop a mooring mast on top of the Empire State Building's flat roof. A thousand-foot dirigible moored at the top of this building, held by a single cable tether, would add stress to the building's frame."" With this enormous dirigible in the air and the wind blowing around would hurt the buildings structure."" The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below."" With all of the wind the dirigible would be tugging back and forth on the building. ""The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation. Over sixty thousand dollars' worth of modifications had to be made to the building's framework."" @CAPS1 to build a docking station the architects would have to transform the whole construction of the building.",2,2,2,2
15631,6,"The workers on the Empire @CAPS1 Building ran into many obstacles in allowing dirigibles to dock there. The workers ran into large problems with the safety of docking over a large city. Also, the reality of the construction and location was a future problem for the workers. The process was a troubling challenge overall.It was not very safe to have a large aircraft with passengers hanging over a large city. One percaution that was of great concern was that other dirigibles used hydrogen, ""and hydrogen is highly flammable."" The potential of having a fire over a city was a risk that they could not face. The dirigibles were not even allowed by law to get close enough to the Empire State Building to dock. The workers had to face reality when it came to the construction and location. The mast was so high up that dirigibles would not be able to dock because of ""violent air currents."" Some blimps did not even have the proper ""mooring equipment installed."" The project al ltogether was unrealistic so therefor it was a great challenge for workers docking dirigibles.",2,2,2,2
15633,6,"The obstacles that the builders of the Empire State Building faced were nature and safety. Safety played a large role in the building of the Empire State Building. Two main safety conserns were getting passengers safely on and off dirigibles and the substances they were filled with. ""Most dirigibles from outside the United States used hydrogen rather than helium, and hydrogen is highly flammable,"" (paragraph @NUM1). The next obstacle the builders faced was nature. The wind speeds would shift due to violent air currents, causing the dirigibles to swivel around. ""Even if the dirigible were tethered to the mooring mast, the back of the ship would swivel around and around the mooring mast,"" (paragraph @NUM2). Due to nature and safety issues, the builders of the Empire State Building faced obstacles allowing dirigibles to dock there.",2,2,2,1
15635,6,"The builders of the Empire State Building attempting to allow dirigibles to dock there. However, this task was not so easy. The builders of the Empire State Building could not just drop a mooring mast on its flat roof because they had to consider how the size of the dirigibles were affected. ""The architects could not simile drop a mooring mast on top of the Empire State Building's flat roof. A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame"" (paragraph @NUM1). Also, it would be difficult to transmit the stress of the dirigible's load and the wind pressure."" The stress of the dirigible's load and the wind pressure would have to be transmitted all the way to the building's foundation, which was nearly eleven hundred feet below. The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation"" (paragraph @NUM1). The cost to improve the building's framework was also an obstacle. ""Over sixty thousand dollars worth of modifications had to be made to the building's framework"" (paragraph @NUM1).",2,2,2,2
15636,6,"The obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there is that they had to make the Empire State Building taller. The builders added a mooring mast to the top of the building to allow dirigibles to anchor the for several hours for refueling or service, and to allow the passengers on or off the dirigible. The dirigibles were docked which meant that the electric winch, in which hauled in a line from the front of the ship and then tied to the mast. The architects designed a shiny glass and chrome-nickel stainless tower that would be illuminated from the inside. The roof had to be completed before the framing for the mooring mast could take place. Everything went as planned as the builders wanted tpo.",0,0,2,1
15637,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. Such as there was a law preventing airships to fly too low over urban areas. Also they could not ancor down the back of the blimp, and due to the shifting winds that high it would not be safe for passangers to get on and off. The building also had to be rebuilt to be able to come close to staying stable with the dirigible attached. And last was the differences In gases used to keep the blimps afloat. most dirigibles from outside of the @LOCATION1 used hydrogen rather than helium. hydrogen is highly flamable making in very unsafe. These are some of the obstacles builders of the Empire State Building faced to allow dirigibles to dock there.",2,2,2,2
15638,6,They faced challanges such as how to get the dirigibles to anchor on the building. There was really no safe way to do it. They also sayed the gas that keeps it floating is highly flamable. So it was like one big safty concern.In reality they ended up realizing its too dangerouse for them to do. If they took the chance and something went wrong innocent people could die.,0,0,1,1
15639,6,"The dirigibles had @NUM1 obstacles to face, They had posidletys of fire, poping, and law troudle. They feared the dirigible would get on fire for it has hydrogen, that is rather highly flammable. They do not want to relate to the acsident that happened in lakehurst, New Jersey in May 6, 1937. also withe the fear of pops rase more concens. for the wind might blow it of chores into another building with a sharpe top that could possibley puncher the baloon. The feared this happening in downtown New York were it is highly populated. another reson prodley the biggest was that Empire State Building wanted a law for air crafts flying low over urban areas, so that ment there was no chance they could do what they were planing on doing.",1,1,1,1
15640,6,"The biggest obstacle the builders of the Empire State Building faced in attempting to allow dirigibles to dock. It was ""The winds on top of the building were contently shifting due to violent air currents."" Due to the wind currents dirigibles would not be able for to stay still to allow the passengers to get off of the dirigiblel. They once tryed this. ""In December 1930, the @ORGANIZATION2 dirigible los Angeles approached the moorning mast but could not get close enouh to tie up bacase of forceful winds."" If the winds blue strong eneogh it could @CAPS1 the dirigible into a sharp object. After this atempd there was an; ""The building was an existing low against airships flying too low over urban areas."" ""It would make it illegal for a ship to ever tie up to the building."" @CAPS2 any dirigibles could never tie up the the building because of this new law. The biggest obstacle was the winds. The winds were because it's put tremondos stress on the building.",2,2,2,2
15642,6,"Dirigibles were being hailed as the transportation of the future. They were much better than the balloons. In new York City, there was a lack of suitable landing areas for the dirigibles. Now this would be a good idea for the Empire State Building. Landing on the building would allow dirigibles to anchor there for several hours for refueling or other services. The architects could not just drop a mooring mast on top of the building. The dirigible is thousand-foot long. It would add stress to the building's frame. Engineers soon designed a shiny glass and chrome-nickel stainless steel tower. The mast had four wings at its corners. The building is now 102 floors. Floors @NUM1 and 102 were for the observation area to double as the boarding area for the dirigible passengers. Workers celebrate framing the entire building after two months. Now people lost their hope. It's because the mooring mast of the Empire State Building was never to fulfill its purpose. It was never safe nor practical. The buiders faces so many obstacles.",0,0,2,2
15644,6,"In attempting to allow dirigibles to dock there, the builders of the Empire State Building faced many obstacles. Safety was a huge issue. Foreign derigibles often used hydrogen gas to stay aloft, which is highly flammable. A fire posed a dangerous threat in such a densely populated area as New York City. Another great obstacle was the turbulent wind at the elevation of the mooring mast, which would have prevented the dirigible from staying in one place. This would make it extremely difficult for passengers to safely board or exit the zeppelin. One way to solve this problem would be to weigh down the blimp with lead weights, but this was also a dangerous practice, because the weights could fall to the ground and crush those passing by. Although a mooring mast was in theory, a useful idea, it was neither safe nor practical.",2,2,2,2
15645,6,"The builders of the Empire State Building faced many obstacles while attempting to allow dirigibles to dock there. ""The architects could not simply drop a mooring mast on top of the Empire State building's flat roof."" A thousand-foot dirigible moored at the top of the building, held by a single cable tether, would add stress to the building's frame. As stated, modifications had to be made to the building's framework strengthen and accommodate the new situation. Another great obstacle to the successful use of the mooring mast was nature itself. ""The winds on top of the building were consulate shifting due to violent air currents."" This would leave the dirigibles swiveling any air above pedestrians which was neither practical or safe. The builders of the Empire State Building faced many obstacles during the project which unfortunately led to the known fact that the Empire State Building was never going to fulfill its purpose.",2,2,2,1
15646,6,Some of the obstacles the builders of the Empire State Building faced on attempting to allow dirigibles to dock there were That architects cannot simply drop a mooring mast on top of the Empire State Building. They would also have modifie and strengthened the steel frame of the Empire State uilding and all this was going to be worth sixty thousand dollars of modifications. Theese engineers had to try to dope out a Practical workable arrangement and also the government People in washington were figuring on some safe way of mooring airships to the mast. This idea of doing this was neither practical nor safe because all this things would be dang ling high above Pedestrians on the street. This could have never happened either because there was an existing law against airships flying to low over urban areas. Theese were some of the obstacles the builders faced on attempting to allow dirigibles to dock over the Empire State Building.,2,2,2,2
15647,6,"The builders and architects faced several different obstacles & dilemnas that intefered with the construction of the Empire State Building. One of them being the funds necessary in order to produce such a large structure. They found themselves constructing and reconstructing the frame of the structure time and time again, all in a feeble attempt to reach the desired perfection. Another obstacle occurred when their entire concept shattered by the fact that not every dirigible intended to land on the mast was fueled by helium. The text reads, ""Most digribles from outside of the United States used hydrogen rather than helium, and hydrogen is highly flammable"" (@CAPS1 @NUM1). This displays the severity of the idea, where risks like that just could not be taken, so they abandoned the idea of the mooring mast.",0,0,1,1
15649,6,The builders of the Empire State building @CAPS1 threw many obstacles. They consulted with experts taking tours of the equipment and mooring operations at the U.S. Naval Air Station. The builders also had to meet with the president of a formed airship transport company.,0,0,0,0
15650,6,"The builders of the Empire State Building faced a few obstacles when having dirigibles to dock there. One obstacle for example was landing. New York lacked a suitable landing area for a dirigible. Architects couldn't just drop a mooring mast on top of the Empire State Building's flat roof. Also, safety was a problem. A German dirigible was destroyed by fire. The owners of the Empire State Building realized how the accident could've been worse, especially in New York. Even nature was an obstacle. Winds were constantly shifting on top of the building. So lead weights were used for the dirigible which wasn't safe, because they were dangling over pedestrians. There was a law that airships couldn't fly too low over urban areas.",3,3,3,3
15652,6,"Based on the article, ""The Mooring Mast"" by @ORGANIZATION2, the builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there, including the overall structure of the building being affeted by stress from the dirigible, safety issues, and the impact of nature. To start off, the dirigible's weight plus the wind pressure around the building, caused too much stress to the building's frame. The steel frame of the building would have to be strengthened and modified in order for the dirigible to be docked onto it. This modification and strengthening of the building process would call for an investment of over sixty thousand dollars. Next, the safety issue arose after being neglected before the building process began. Most dirigibles there were used outside of the United States contained hydrogen, which is a highly flammable gas, as opposed to using helium. This was a serious problem for a German dirigible named Hindenburg, when it was destroyed by fire in New Jersey in 1937. @ORGANIZATION2 writes ""the owners of the Empire State Building realized how much worse the accident could have been if it had taken place above a densely populated area such as downtown New York"" (@ORGANIZATION2 @NUM1). This was a major obstacle along with the wind factor. The winds at the top of the building were constantly shifting and no lead weights could be placed on the dirigible to stop it from shifting because it was a serious threat to pedestrians below. In conclusion, the builders of the Empire State Building faced many obstacles that prevented them from becoming a big landing spot for dirigibles.",3,3,3,3
15653,6,"While designing a dirigible docked at the top of the Empire State building, the architects and engineers encountered many obstacles. Being such an immense project, these obstacles came naturally. The first obstacle was purely architectural. ""A thousand-foot dirigible moored at the top of the building... would add stress to the building's frame."" The architects would have to redesign the building frame in order for the building to last. The two other obstacles should have been clear from the start; the first, being nature. ""The winds on top of the building were constantly shifting due to violent air currents."" Now, the dock not only would be hard to reach, but extremely unsafe. The last obstacle couldn't have been overcome by the architects or engineers if they tried, not legally anyway. ""... existing law against airships flying too low over urban areas"" would also restrict the project, and actually stop it alltogether. Clearly, some large deciding factors had been overlooked while designing the moor. @ORGANIZATION2's competitive attitude made this so, but ""The Mooring Mast... was never destined to fulfill its purpose.""",3,3,3,4
15654,6,"In the excerpt The Mooring Mast by @ORGANIZATION1 building faced obstacles in attempts to allow dirigibles to dock there. One obstacle was that it would add stress to the building's frame. To accommodate the stress sixty thousand dollars worth of modifications, and strengthening would have to be done. Another obstacle was that dirigibles from outside the United States used hydrogen rather than helium and hydrogen is flammable. if something like the German Hindenburg being destroyed by fire was to happened in New York the consequences would be much worse. Also, the wind would be an obstacle as well. It would cause the back of the ship to swivel all around the mooring mast. One of the most overlooked obstacles was that of the law against airships flying too low over urban areas, and it was illegal for the ship to even tie up to the building. Clearly many obstacles to place in the attempts to allow dirigible to dock on the Empire State Building.",4,3,3,3
15656,6,"The builders of the empire state building faced alot of trouble and confusion in the attempt to let allow dirigibles to dock there. This had never been done before @CAPS1 they didnt know what to expect, except for a mooring mast. At first Al smith and his builders thought this was an amazing idea, technology of the future, but things werent that easy. They faced complications with the @ORGANIZATION1 with there research on dirigibles. It was a complicated process because it was @CAPS1 high up in the air, and there was alot of practicing involved. Next was the alterations made to the building, the building wasnt strong enough to hold the dirigible @CAPS1 they make @MONEY1 worth of changes. They finally realized this was an unsafe idea, and it wouldnt be good with the highly flamable hielium, @CAPS1 they were back to square 1. Then the government gave them a law that said no airships flying to low at or over urban areas, wich would make it illegal for the dirigibles to tie up to the empire state building. And the top floors were turned into soda fountain.",2,2,2,2
15657,6,"The builders of the Empire State Building faced many promblems when attempting to allow dirigibles to dock there. Most of there problem they encountered when designing the mast. They found that they could not just drop a mooring mast on top of the building at a thousand feet. The building was not strong enough, so they had to strengthen the building with a new steel frame. Then the builders also faced safety issues. At a thousand feet the air currents were extremely violant. By the end of the construction it was quickly noticed that dirigibles could not land on the Empire State Building.",1,1,2,1
15658,6,"The builders of the Empire State Building faced many problems that prevented dirigibles from landing there. It was too dangerous to tether dirigibles to the mast of the building for four main reasons. The first was that a dirigible moored to the mast of the building ""would add stress to the building's frame"". This problem was soon solved, however, as the steel frame was changed and it became strong enough to endure the added stress. Another reason that dirigibles could not be attached to the Empire State building is that dirigibles are highly flammable when they use hydrogen gas. It became apparent that if a dirigible were to catch fire in downtown New York it would be too terrible to risk. Dirigibles also couldn't be attached to the mast because the winds on top of the building would cause the back of the ship to ""swivel around and around the mooring mast"" and this would not be safe. Finally, dirigibles could not be moored to the Empire State building because ""the sharp spires of other buildings in the area [could] puncture the dirigible's shell"". The dirigibles could not fly so low without posing a risk to the people. Dirigibles could not land at the Empire State Building because there were too many dangers.",3,3,3,3
15659,6,"The obstacles the builders of the Empire State Building faced constructing a correct mooring mast for the zepplins, and concerning the safety of the people in the city. They also had to account for the weather and how it may have affected the blimps.      The builders had to add on more floors to the building and strengthen it's base so that the mast could work properly and stay stable. then they ruled out using weights to anchor the blimps in place because the people on the street below. Also the chemicals in the blimp were highly flamable and put people around at risk. Sometimes the winds were too strong for the blimps to get close enough without being punctured. The builders were faced with impossible obstacles to overcome",2,2,2,2
15660,6,"Based on the excerpt, the obstacles the builders of the Empire State Building faced in attempting to allow dirigibles to dock there was a huge challenge for them to face. For example, mother nature itself was one of they're huge challenges they would mostly face. At the top of the Empire State Building, winds were constantly shifting and shifting due to violent air currents. As soon as an dirigible would hook up to the building, workers would have to find a way to keep they're airship from crashing into the building from the rusty winds at the top of the building. Therefore, if a dirigible- crashed anywhere on the ground it would burst into an inferno because the inside of a dirigible is filled with hydrogen and helium, so if it did crashed it will involve heat and fire that would be coming from the sparks it prevents as it crashes on the ground.",1,1,1,1
15661,6,"The obstacles the builders of the empire State Building faced, was the lack of a suitable landing area. They will ""allow dirigibles to anchor there for several hours for refuel, or service, and to let passengers off and on"". Also ""Dirigibles were docked by which means of an winch, @CAPS1 thats what they did and faced to dock there.",0,0,0,0
15663,6,The obstacles the builders of the Empire State Building was nature itself.,0,0,0,0
15664,6,"The builders of the Empire State Building faced several obstacles in their attempts to allow dirigibles to dock there. The first problem they faced was the issue of safety. Most dirigibles were fueled by hydrogen, which was highly flammable. This danger was shown by the Hindenburg disaster in New Jersey, and the owners of the building did not want to face a similar accident in a place as densely populated as New York. Another obstacle that arose was the fact that the violent wind at such an altitude would toss the back of the ship back and forth. This would not only be a technical hassle as it would also make it nearly impossible to get passengers in and out of the dirigible, and make it a frightening experience for anyone inside the ship as well. In addition, the ships could not be weighed down with lead weights as it would be too risky to have them dangling high above pedestrians. A final implication was that if dirigibles moored at the Empire State building, it would violate an existing law against airships flying too low over urban areas. Because of this, docking a ship there would be illegal which obviously way not helpful to the project. In the end, these obstacles were the key reasons that the endeavor failed. ",3,3,3,3
15665,6,"The builders of the Empire State Building faced many obstacles in attempting to allow dirigibles to dock there. One of these obstacles was that they would have to modify the entire building's steel frame so that it could withstand the extra stress and pressure of having a dirigible moored to its top. ""The steel frame of the Empire State Building would have to be modified and strengthened to accommodate this new situation. Over sixty thousand dollars' worth of modifications had to made to the building's framework."" Another obstacle the builders of the Empire State Building faced was that dirigibles were highly flammable because they were filled with hydrogen. The owners realized it may be a bad idea when the Hindenburg burst into flames. If that had happened at the Empire State Building it would have had extremely drastic results. ""When the German dirigible Hindenburg was destroyed by fire... The owners of the Empire State The building realized how much worse that accident could of been if it had taken place above a densely populated area such as downtown New York."" The biggest obstacle though was nature itself; ""The winds on top of the building were constantly shifting due to violent air currents... The back of the ship would swivel around and around the mooring mast."" @CAPS1 were just three of the obstacles that the builders of the Empire State Building faced in trying to allow dirigibles to dock there.",3,3,3,2
15666,6,"During construction of the mooring mast atop the Empire State Building, the builders @CAPS1 many challenges. If they had just put a spire on top of the building. the weight of a dirigible could destroy it. The construction team needed to go back and reinforce the entire framework of the building. other obstacles in their way included low-flying aircraft laws, difficult weather conditions, and safety (if the derigible crashed over New York). For all these reasons the mooring mast was doomed from the start.",1,1,1,1
15668,6,The @CAPS1 the builders of the Empire State Building faced in attempting to allow dirigibles to dock there were the high winds and the building struggled to stay up. The builders had difficulty getting the building to how they want it. They kept adding to the building and making it taller. The dirigibles needed it to be bigger so they could see it. The problem was that it kept on breaking or something would go wrong. They kept working on the building to try and get it right but continued to fail. They had to make their plans realistic and that was there major problem.,0,0,1,1
15670,6,"Builders of the Empire State Building faced many obstactles in allowing drigibles to dock there. One obstacle was the safety of New York people. They could have used hydrogen and the dirigible could have caught on fire and landed somewhere bad. As said in paragraph @NUM1, ""The greatest obstacle to the succesful use of the mooring mast was nature itself."" Winds on top of the building were constantly shifting because of violent air currents. Even if they were tethered to the mast, the back of the ship would swivel around the mast Another was there is a law against airships flying too low over urban areas. The idea of using the mooring mast had quietly disappeared.",3,3,2,2
15671,6,"The builders faced many obstacles while trying to add a mooring mast on top of the Empire State Building. As stated in paragraph fourteen, nature was the biggest obstacle the builders faced. The ""violent air currents"" would cause dirigibles to move around the mooring mast, even if it was tethered. Another obstacle faced, was that the architects couldn't just add a mooring mast to the top of the building; over sixty thousand dollars worth of modifications were made to the building's framework. Lastly, as stated in paragraph thirteen, most dirigibles from outside the @LOCATION1 used hydrogen rather than helium, even though it was flammable. When the German dirigible, Hindenburg, went up in flames, the owners of the building realized the dangers of this.",3,2,2,2
15672,6,The buiders faced many obstacles. They could not simply drop a mooring mast on top of the Empire State building's flat surface it took alot of stress and hard work. The dirigible was held by a single cable tether and the dirigible was about a thousand feet. That made the builders very stressed and made them think clearly and carefully about the wind pressure and also the dirigibles load.,0,0,2,1
15674,6," There were many obstacles faced when trying to allow dirigibles to dock at the Empire State building.One of these obstacles was the wind currents atop the building. They were uncontrolable, forceful and unexpected. In @CAPS1 @NUM1 it explains how a U.S. Navy dirigible attempted to dock but could not due to the winds, ""U.S. Navy dirigible Los Angeles approached the mooring mast but could not get close enough to tie up because of forceful winds"" (Lüsted) @CAPS2 the winds were an issue. Another problem was a law against airships that flew to low to the ground in urban areas. Not only was the idea dangerous, but it was also illegal. On May 6, 1937, a German dirigible called Hindenburg exploded in Lakehurst, New Jersey. This was due to the flammable hydrogen that was used to lift the dirigible. Since all dirigibles at this time obtained hydrogen another threat was introduced. This was the chance of it exploding while trying to dock on the Empire State Building. If it exploded while above numerous citizens, many lives would be in @CAPS3. The mooring mast idea, was now non-sense.",2,2,2,2
15675,6,"Dirigibles, blimps, were being hailed as the transportation of the future in the 1920s. They had a top speed of eighty miles per hour, and they could cruise at seventy miles per hour for thousands of miles without needing refueling.One obstacle the builders faced was the lack of a suitable landing area. Al Smith spotted the opportunity for his Empire State building. He was to add a mooring mast to the top of the building, thus allowing dirigibles to anchor there for several hours for refueling or service. Also, it would let people off and on.The problem with this was that the builders couldn't just set the mooring mast on top of the Empire State building's flat roof if a thousand foot dirigible moored at the top of the structure, held by a single cable tether, it would add stress to the buildings frame.",0,1,3,3
15676,6,"In @DATE1, the Empire State Building was constructed and would be used to house a new form of travel. The mooring mast, constructed at the top of the building would be used to dock one-thousand foot dirigibles; the future of travel. In theory, the blimp would be docked at the mast, using an electric winch, but in reality, there was no safe way of doing so at such a high altitude. Another challenge faced was the highly flammable gas, hydrogen, which was used. One lit match could send the steel frame plummeting to the earth below. The soft fabric which covered the steel frame could easily be punctured, which was unsuitable for an urban area.The men constructing the blimp either looked over, or forgot the elements of nature which restricted this project. At the peak of the building, winds reached high velocities, and shifted directions rapidly which would have rapped the dirigible around the mast. The greatest obstacle was the law, restricting airships from flying too low over New York's growing urban civilization. In the Empire State Building's history, one blimp has attempted to simulated dock, and another has performed a newspaper stunt. Any man his right mind would see that this project was doomed before it had begun.",3,2,2,2
15678,6,The builders had to face alot. They had to rebuild the whole top again so the dirigibles could dock there. Architects couldent just drop a mooring mast on top of the Empire State. A Dirigible on top of a building held by a single cable tether would add alot of stress to the buildings frame. The steel frame of the Empire State building would have to be upgraded and strengthened. Also all of these modifications would cost over sixty thousand dollars to make the buildings framework better.,0,0,2,1
15679,6,"To have a building built Over @NUM1 ft. tall and expect dirigibles/blimbs be able to dock there is dangerous and has many obstacles around it. First, the weather is not always nice. If you have a windy day the blimb is going to sway back and forth over thousands of pedestrians in New York. Putting lead blocks in the back would be very dangerous. you have lead in the back swaying with thousands of people underneath you. Secondly, most blimbs outside of the U.S. used hydrogen rather than helium. Hydrogen is very flammabe, and could destroy a whole building if the fire spread... Finally, blimbs could not moor at the Empire State building if it is against the law for an airship to hover to low to urban areas. Those are many reasons why blimps could not moor at the Empire State building.",2,2,2,2
15680,6,"The  builders of the Empire State Building faced many problems in attempting to allow dirigibles to dock there. A @NUM1 foot dirigible would add stress to the buildings Frame. Most dirigibles out of the United States used hydrogen rather than helium. Hydrogen is highly flammable. The acciedent of Hindenburg also raised alarm. Hindenburg set fire on Lakehurst in New Jersey. This showed the builders how much worse the acciedent could have been if it had happened over a densely populated area, such as New York. Another factor were the wind currents. They were constantly @CAPS1. This would cause the back Of the dirigible to sway and move about. There was also a preexisting law stating that airships could not fly too low over urban areas. These are some of the reasons obstacles the builders fased in attempting to allow dirigibles to dock on the Empire State Building.",3,2,2,2
15682,6,"There are many obstacles that the builders faced in order to allow dirigibles to dock atop the Empire State Building. One obstacle was safety. Foreign countries used highly flammable gases to fill their dirigibles with. According to the passage ""when the German dirigible Hindenburg was destroyed by fire in Lakehurst, New Jersey on May 6, 1937, the owners of the Empire state building realized how much worse that accident could have been if it had taken place above a densely populated area such as downtown New York."" Another obstacle was whether. The winds on top of the building were always shifting because of the violent air currents. For example, U.S. Navy dirigible, Los Angeles couldn't tie up to the mast because of the wind, which might have resulted in a puncture in the shell of the dirigible. One more obstacle was the law banning airships from flying too low over urban areas. According to the passage ""This law would make it illegal to ever tie up to the building or even approach the area""... Because of the many obstacles that the builders faced, the Empire State building was unable to fulfill its original purpose, but is still considered a worldwide landmark today.",3,2,3,2
15683,6,"In the article 'The Mooring Mast' by @ORGANIZATION2, @CAPS1 describes of several problems the builders of the Empire State Building faced in trying to allow dirigibles dock there.For example, most blimps (dirigibles) out side of the United states used hydrogen, rather than helium. Since hydrogen is highly flammable, and since downtown New York is so populated, if anything were to go wrong it could impact the people of New York, resulting in injuries as well as deaths.Another reason is an existing law against flying airships too low over urban areas. This law making it illegal for ship to even approach the area. Overall, the builders of the Empire State Building faced many obstacles that could have been noticed before building.",2,2,2,2
15684,6,"When building the empire state Building, the workers faced a few problems. One was how to make it @CAPS1, because the architect building the chrysler building had raised the total height, making it the largest building in the world. Al Smith, former governor of new york, said they were going to beat it by putting a mooring mast for the dirigibles. Another obstacle was @CAPS2 the mast to the top of the frame. It could not be dropped on, so sixty thousand dollars worth of maintenance had to be done to the frame. A third problem they had was tying up the dirigibles, violent winds could turn the Blimp around, possibly puncturing it. After the Hindenburg atrocity, the people in charge would not let blimps dock at the Building, for fear of endangering the Public. Thus, the mast was never used.",2,2,2,2
15686,6,"Although the builders dream of using the Empire State Building as a dock for dirigibles was a brilliant one, the builders came across many problems. One problem was the law against flying too low over urban areas like New York City. Also, nature played a huge part in why their plan didnt work. The violent wind currents throughout the city affected the plan. Most dirigibles landed in open fields where their back end could be weighted down. This would be impossible docked to the building causing the dirigible to sway around possibly hitting other buildings. The builders didn't take into consideration how densely populated New York City is. If anything ever happened to a docked dirigible like the Hindenburg many people would be affected. This is why the idea always stayed a dream.",1,1,2,2
